tweet_id,Count
[1039337766495178753],21
[1039337814373163008],22
[1039337958166257664],33
[1039337994271027201],29
[1039338024759373825],19
[1039338093495689217],26
[1039338190639783941],17
[1039338542848270338],35
[1039338571570786309],27
[1039338774713524229],20
[1039338838387314688],28
[1039339010668224513],41
[1039339180235673605],16
[1039339394979618816],15
[1039339577478131712],24
[1039339782042603522],24
[1039339950146244609],42
[1039339978902384643],19
[1039340018014146561],36
[1039340147957886976],19
[1039340191054548992],21
[1039340284889317377],27
[1039340335984402433],29
[1039340593024053249],22
[1039340599156121600],92
[1039340786243043332],19
[1039341001201082370],37
[1039341242553909249],18
[1039341266645995520],21
[1039341501967425537],23
[1039341513749057538],25
[1039341595986944001],42
[1039341614316052482],22
[1039341680514748416],21
[1039341710030065669],21
[1039341758868586496],25
[1039341833111969794],20
[1039341904478040064],79
[1039342447141089281],33
[1039342623209738241],28
[1039342906199494656],22
[1039342921542246400],32
[1039343004790808577],30
[1039343405162225667],18
[1039343481108475906],16
[1039343523986907136],23
[1039343609596850177],15
[1039343631830802434],29
[1039343671429091329],24
[1039343802882961409],26
[1039343858188988417],32
[1039343877419945986],22
[1039343960530014208],25
[1039344090066894848],33
[1039344287312474112],31
[1039344438731071488],32
[1039344440597331970],20
[1039344476236521473],37
[1039344585003159552],32
[1039344738216960000],29
[1039344854931841025],27
[1039344893032837120],24
[1039345372311650304],22
[1039345383183474688],18
[1039345760574287885],36
[1039345783357800448],15
[1039345807390998528],17
[1039345843743219712],28
[1039345925792165889],20
[1039345941281759235],27
[1039346038149144577],38
[1039346061624664065],32
[1039346094101196800],28
[1039346113281773568],31
[1039346223872966656],35
[1039346349454573568],30
[1039346459794178049],31
[1039346474851553280],36
[1039346512172658688],33
[1039346545756438528],37
[1039346913336877057],23
[1039347160653996032],38
[1039347272792846336],27
[1039347791233875969],34
[1039347825199509504],17
[1039347941008261120],32
[1039348149666701312],33
[1039348609215553536],25
[1039349106332893184],14
[1039349117967917057],16
[1039349214151630848],19
[1039349691295576064],22
[1039349715576532992],33
[1039349725231628288],33
[1039349838041817091],22
[1039349919453249536],22
[1039350060327288832],19
[1039350281652326400],22
[1039350568228188165],16
[1039350648419045377],32
[1039350702617907200],19
[1039350793747484672],20
[1039351056700829696],44
[1039351195788300288],38
[1039351266428821504],40
[1039351355406774272],34
[1039351501544554497],39
[1039351578556153856],26
[1039351745560883205],26
[1039351753412464640],28
[1039351878071414784],29
[1039351891329572865],22
[1039352256917725184],38
[1039352383787155456],78
[1039352394297929730],17
[1039352469967589377],34
[1039352676813885440],30
[1039352699836395522],20
[1039352732799447042],21
[1039352843071905792],24
[1039352922352635904],35
[1039353194919419904],28
[1039353196752162818],28
[1039353223625158657],14
[1039353317262995457],23
[1039353405754359808],20
[1039353487467982850],24
[1039353609287331841],22
[1039353960748834817],39
[1039354102839484416],24
[1039354155486388226],36
[1039354239783460864],23
[1039354257391022080],14
[1039354303759220737],30
[1039354354896121856],39
[1039354389452939264],16
[1039354398105714688],19
[1039354643581685760],21
[1039354657892528128],26
[1039354713769226240],29
[1039354841959559169],15
[1039354873941090304],20
[1039355111548436480],25
[1039355144373194752],26
[1039355151868284930],56
[1039355187700408321],19
[1039355375944839168],30
[1039355384941576193],28
[1039355400829775872],41
[1039355409373519873],26
[1039355435344486401],19
[1039355648025260032],14
[1039355675862867974],31
[1039355685216112641],19
[1039355880553283584],15
[1039355994625593346],20
[1039356158077689857],26
[1039356198850445312],28
[1039356295739047936],29
[1039356493932314625],32
[1039356500647587841],34
[1039356827920678913],23
[1039356830391005184],18
[1039356977321660418],36
[1039357027842187265],34
[1039357157127249921],25
[1039357166862327808],39
[1039357252195573762],31
[1039357501261500417],38
[1039357769671827457],22
[1039357889809248256],36
[1039357939851702272],37
[1039357960806223873],25
[1039358100829077504],16
[1039358152485924864],25
[1039358190662639617],29
[1039358212682723328],37
[1039358497555501056],36
[1039358560335998977],22
[1039358631823560709],27
[1039358637150482432],29
[1039358668515487744],34
[1039358748811321344],35
[1039358751726174209],16
[1039359113455644673],30
[1039359300517281793],33
[1039359318393581568],17
[1039359340648517632],35
[1039359421619433472],17
[1039359711265533954],74
[1039359889066401792],13
[1039359891498921985],22
[1039359938735177729],23
[1039360017546137600],14
[1039360093907603458],19
[1039360199188865025],17
[1039360315463544832],27
[1039360363345661952],34
[1039360401140404224],36
[1039360432522383362],24
[1039360597643558912],16
[1039360746080141314],21
[1039360858206363648],28
[1039361005296349185],22
[1039361221898764290],17
[1039361235253383171],23
[1039361317252026368],25
[1039361370939121669],26
[1039361508889649152],30
[1039361610475888641],36
[1039361789970984962],30
[1039362027947470855],23
[1039362126119284736],24
[1039362381149872128],22
[1039362462955565056],21
[1039362587471691778],31
[1039362634146082818],39
[1039362678379163648],29
[1039363007887888384],38
[1039363111776444416],20
[1039363227732324353],25
[1039363509379915777],17
[1039364157932326918],32
[1039364402208591872],62
[1039364421078970371],21
[1039364514444181504],22
[1039364568995123201],15
[1039364902094348296],38
[1039364970952175617],31
[1039365323718369280],36
[1039365539238432768],32
[1039365689692188672],32
[1039365713461313536],25
[1039365743127814145],21
[1039365746428538880],19
[1039365784806547456],22
[1039365816989306881],37
[1039365841098235907],31
[1039365983570280449],33
[1039365990205648896],32
[1039366292472557569],37
[1039366441265315840],18
[1039366594235957248],20
[1039366629937885184],29
[1039366641493192709],35
[1039366664175796224],33
[1039366705846218753],25
[1039366858590380033],22
[1039366897752363009],17
[1039366995240673280],22
[1039367002396258304],20
[1039367342956789761],29
[1039367401475911680],27
[1039367685350584321],29
[1039367726928670720],35
[1039367733375320065],21
[1039367822059683840],15
[1039367887004291072],32
[1039367940527730690],27
[1039367973075648512],17
[1039368012745334785],36
[1039368032043188224],27
[1039368039454527488],27
[1039368088376893442],28
[1039368105615650816],16
[1039368124519264256],17
[1039368181196967937],35
[1039368181775654912],20
[1039368187324710913],21
[1039368231775961088],20
[1039368326571540480],22
[1039368381865123841],17
[1039368383442153473],26
[1039368416568651777],22
[1039368426228252672],17
[1039368546038341633],18
[1039368594868424704],21
[1039368605287239680],17
[1039368728532541441],19
[1039369471650029568],23
[1039369573127122944],19
[1039369616466894849],22
[1039369671269527552],37
[1039370057124638720],18
[1039370378131398656],24
[1039370449954725888],14
[1039370476458598400],23
[1039370777622138880],19
[1039371187288068096],38
[1039371213011734529],38
[1039371288647753728],35
[1039371323259084800],21
[1039371367085428736],20
[1039371400576827392],32
[1039371485071269888],32
[1039371560661012480],30
[1039371603010899968],21
[1039371789250580483],37
[1039371813061443584],30
[1039371895949250561],37
[1039371934054670336],45
[1039372247205638145],15
[1039372399332999168],35
[1039372506866638849],32
[1039372636571070464],26
[1039372849956511745],31
[1039372871536005120],23
[1039372955287879680],30
[1039373025920143360],36
[1039373276311629824],24
[1039373351913844736],20
[1039373661860388864],22
[1039373801887330304],15
[1039373991188877312],22
[1039374162337259521],34
[1039374375412105217],29
[1039374469687660544],23
[1039374608544100352],32
[1039374688072294400],40
[1039374739037409280],21
[1039374996089593858],15
[1039375268085780481],29
[1039375386587668480],36
[1039375430032257030],38
[1039375524714270720],41
[1039375634408062976],30
[1039375687130349568],24
[1039375756038569985],27
[1039375870433980417],18
[1039375916109950976],17
[1039375977850318848],36
[1039376247753719808],32
[1039376485713244160],17
[1039376490536882176],34
[1039376847107055616],24
[1039376928765968385],38
[1039376933203537922],25
[1039376935199985664],25
[1039377049901838337],28
[1039377155052847105],26
[1039377227635253248],27
[1039377340088897536],23
[1039377364533354496],35
[1039377610185355264],25
[1039377713528819713],32
[1039377723464925184],36
[1039377935038210048],29
[1039378076549885953],32
[1039378291206053888],12
[1039378417865637888],16
[1039378457967435776],31
[1039378589651808260],32
[1039379088132124673],24
[1039379584989319168],20
[1039380072103337984],32
[1039380379386474496],21
[1039380467672182784],39
[1039380505207160832],18
[1039380642444832770],19
[1039380845704953857],36
[1039381017616949248],22
[1039381290867408896],20
[1039381427035418625],27
[1039381649543364609],18
[1039382049084166144],40
[1039383001317105664],69
[1039383090228019202],31
[1039383106854113280],20
[1039383662826070016],36
[1039383747609722880],19
[1039383879931584512],26
[1039384355855106048],35
[1039384415305121792],17
[1039384470875463680],25
[1039384694683512834],23
[1039384748404002816],25
[1039385167947751424],30
[1039385396499632128],23
[1039385411016187906],24
[1039385674636570624],17
[1039385693007433730],30
[1039385806194888704],41
[1039385849786327040],23
[1039385948696395776],60
[1039386088282894336],34
[1039386214099574785],24
[1039386334878523392],34
[1039386417997045760],20
[1039386536293421056],27
[1039386559659667456],34
[1039386878145785856],25
[1039386904808939522],31
[1039386923255513089],19
[1039386967790813184],32
[1039387006357463041],26
[1039387035486838784],26
[1039387336994447360],23
[1039387343013076994],30
[1039387362093150208],21
[1039387377293303808],26
[1039387435229011976],33
[1039387525293297664],21
[1039387713617768448],32
[1039387737638490112],19
[1039387786292420610],22
[1039387851702632448],32
[1039388234147659776],26
[1039388284366082048],25
[1039388311347965952],33
[1039388394869219329],18
[1039389000308387840],21
[1039389195091857409],23
[1039389267649155072],21
[1039389392069124097],23
[1039389481374085121],31
[1039389499942264835],36
[1039389517088792578],35
[1039389533341536256],28
[1039389843841634304],23
[1039390022397558785],28
[1039390025710882816],40
[1039390144615329793],38
[1039390163061813249],22
[1039390286139547649],35
[1039390499973386242],16
[1039390533045575681],35
[1039390533779484673],35
[1039390757709406210],36
[1039390760557142017],18
[1039390796280094721],27
[1039391095447334913],29
[1039391196047523840],30
[1039391262023938048],37
[1039391326897238016],36
[1039391338163138560],43
[1039391352105168897],35
[1039391527645179904],30
[1039391573685895168],18
[1039391994831728641],37
[1039392236222513152],19
[1039392361275568129],32
[1039392451662831617],36
[1039392521250426881],30
[1039392562178609153],36
[1039392600329875456],36
[1039392677916106754],27
[1039392778797502465],25
[1039392862469873666],27
[1039392933919649793],23
[1039393026483793920],34
[1039393118104170498],24
[1039393135355293696],36
[1039393253190066178],12
[1039393443322114048],21
[1039393511680892930],25
[1039393591204831232],34
[1039393909657415680],19
[1039393989567205377],18
[1039394068160118785],34
[1039394708240261121],38
[1039395272890175488],16
[1039395283543773184],38
[1039395382218768385],16
[1039395443010981891],29
[1039395451160547329],30
[1039395556529848320],34
[1039395565799395332],27
[1039395591837478913],36
[1039395596887445506],27
[1039395643578408960],15
[1039395648938729472],27
[1039395880892157952],49
[1039396087801425921],34
[1039396862262800385],17
[1039397178093887491],17
[1039397355970355200],34
[1039397373909393408],31
[1039397797513097216],32
[1039397961204002816],19
[1039398195271413760],36
[1039398465271291904],26
[1039398714387746817],16
[1039398797510508547],23
[1039398821770346497],36
[1039398863709253633],32
[1039398970487799809],15
[1039399008194715648],29
[1039399045595377665],28
[1039399179355709440],34
[1039399246313607170],25
[1039399409849532416],23
[1039399415369195520],23
[1039399418351431680],23
[1039399496478642176],26
[1039399512542863360],28
[1039399634182041600],22
[1039399942966542337],18
[1039400232331689985],21
[1039400234005213184],15
[1039400283934089216],82
[1039400356722040838],36
[1039400549081214976],19
[1039400658779041792],35
[1039400663518609409],22
[1039400876698423296],13
[1039400936982990848],35
[1039401264885297152],33
[1039402114089451520],35
[1039402230284263425],38
[1039402395908890624],17
[1039403155149086720],23
[1039403328407363584],23
[1039403521337188352],27
[1039403657110929408],21
[1039403881027928064],20
[1039403917828747264],18
[1039403958362624000],29
[1039404018458607616],33
[1039404081599660033],31
[1039404110397820928],21
[1039404362030706688],16
[1039404422978142211],36
[1039404438467891200],23
[1039404463138762752],20
[1039404678000386048],20
[1039404783642136576],23
[1039404899291807744],35
[1039405065830723584],26
[1039405159460360192],25
[1039405261189001221],18
